SS_GROUP,Village,Surface,Agro_1,Agro_12,Agro_13,Agro_14,Agro_15,Agro_16,Agro_2,Agro_3,Agro_4,Agro_5,Agro_6,Agro_7,Agro_8,Agro_9
1,4394,14.3067,,,1.0,,,,,,,,,,,
1,4395,11.2049,,,0.8503648152911079,,,,,,,,0.14963518470889223,,,
1,4396,8.6619,,,1.0,,,,,,,,,,,
1,4397,5.20581,,,1.0,,,,,,,,,,,
1,4398,13.594,,,1.0,,,,,,,,,,,
1,4399,8.81063,,,0.12750259352844698,,,,,,,,0.872497406471553,,,
1,4400,10.5261,,,0.3824576063622873,,,,,,,,0.6175423936377127,,,
1,4401,9.30603,,,,,,,,,,,1.0,,,
1,4402,10.0583,,,0.4532628397653063,,,,,,,,0.5467371602346938,,,
1,4403,8.14923,,,,,,,,,,,1.0,,,
1,4404,8.54955,,,,,,,,,,,1.0,,,
1,4405,11.0649,,,0.0791663668849078,,,,,,,,0.9208336331150923,,,
1,4406,4.02949,,,1.0,,,,,,,,,,,
1,4407,5.48774,,,1.0,,,,,,,,,,,
1,4411,5.74611,,,1.0,,,,,,,,,,,
1,4412,7.22431,,,0.2622006255116392,,,,,,,,0.7377993744883607,,,
1,4413,5.73505,,,0.52065154159395,,,,,,,,0.47934845840605,,,
1,4414,6.09269,,,0.10827902576264015,,,,,,,,0.8917209742373599,,,
1,4415,4.05882,,,,,,,,,,,1.0,,,
1,4416,5.99538,,,,,,,,,,,1.0,,,
1,4417,10.4274,,,0.612788406302946,,,,,,,,0.3872115936970541,,,
1,4418,7.87334,,,,,,,,,,,1.0,,,
1,4419,4.44227,,,0.08206362619821944,,,,,,,,0.9179363738017806,,,
1,4420,2.13904,,,,,,,,,,,1.0,,,
1,4421,5.3312,,,,,,,,,,,1.0,,,
1,4422,8.5854,,,0.027153578733009685,,,,,,,,0.9728464212669903,,,
1,4423,11.0414,,,0.012588445421446727,,,,,,,,0.9874115545785532,,,
1,4425,7.20648,,,,,,,,,,,1.0,,,
1,4426,10.6611,,,0.22932215810856005,,,,,,,,0.77067784189144,,,
1,4427,8.73167,,,1.0,,,,,,,,,,,
1,4428,7.38712,,,0.8024016962814267,,,,,,,,0.1975983037185734,,,
1,4435,11.9884,,,1.0,,,,,,,,,,,
1,4438,4.696,,,1.0,,,,,,,,,,,
1,4440,8.9078,,,1.0,,,,,,,,,,,
1,4441,6.65427,,,1.0,,,,,,,,,,,
1,4442,3.38397,,,1.0,,,,,,,,,,,
1,4443,7.03078,,,1.0,,,,,,,,,,,
1,4445,11.1713,,,1.0,,,,,,,,,,,
1,4446,7.18685,,,0.4268649786580701,,,,,,,,0.57313502134193,,,
1,4447,4.62612,,,1.0,,,,,,,,,,,
1,4448,40.8715,,,1.0,,,,,,,,,,,
1,4463,10.7439,,,1.0,,,,,,,,,,,
1,4464,14.0672,,,1.0,,,,,,,,,,,
1,4465,10.1129,,,1.0,,,,,,,,,,,
1,4466,13.434,,,1.0,,,,,,,,,,,
1,4467,9.54171,,,1.0,,,,,,,,,,,
1,4468,8.48769,,,1.0,,,,,,,,,,,
1,4469,7.11833,,,1.0,,,,,,,,,,,
1,4470,11.1346,,,1.0,,,,,,,,,,,
1,4471,7.56943,,,1.0,,,,,,,,,,,
1,4472,7.54283,,,1.0,,,,,,,,,,,
1,4473,3.7734,,,1.0,,,,,,,,,,,
1,4474,9.78116,,,1.0,,,,,,,,,,,
1,4475,7.79471,,,1.0,,,,,,,,,,,
1,4476,5.93817,,,1.0,,,,,,,,,,,
1,4477,4.44205,,,1.0,,,,,,,,,,,
1,4478,4.1296,,,1.0,,,,,,,,,,,
1,4479,5.38739,,,1.0,,,,,,,,,,,
1,4480,7.86897,,,1.0,,,,,,,,,,,
1,4481,6.63389,,,1.0,,,,,,,,,,,
1,4482,11.669,,,1.0,,,,,,,,,,,
1,4483,5.40919,,,1.0,,,,,,,,,,,
1,4484,11.6171,,,1.0,,,,,,,,,,,
1,4485,3.93595,,,1.0,,,,,,,,,,,
1,4486,7.34814,,,1.0,,,,,,,,,,,
1,4487,2.46152,,,1.0,,,,,,,,,,,
1,4488,7.74439,,,1.0,,,,,,,,,,,
1,4489,4.2386,,,1.0,,,,,,,,,,,
1,4490,10.3394,,,1.0,,,,,,,,,,,
1,4491,14.75,,,1.0,,,,,,,,,,,
1,4492,21.3976,,,1.0,,,,,,,,,,,
1,4493,26.0122,,,1.0,,,,,,,,,,,
1,4494,6.16476,,,1.0,,,,,,,,,,,
1,4495,15.0552,,,1.0,,,,,,,,,,,
1,4496,27.6889,,,1.0,,,,,,,,,,,
1,4497,12.7463,,,1.0,,,,,,,,,,,
1,4498,20.111,,,1.0,,,,,,,,,,,
1,4499,14.5671,,,1.0,,,,,,,,,,,
1,4500,10.1859,,,1.0,,,,,,,,,,,
1,4501,4.48739,,,1.0,,,,,,,,,,,
1,4502,11.2438,,,1.0,,,,,,,,,,,
1,4503,2.27684,,,1.0,,,,,,,,,,,
1,4504,7.17701,,,1.0,,,,,,,,,,,
1,4505,30.124,,,0.7168113082173853,,,,,,,,0.28318869178261485,,,
1,4506,14.9527,,,0.04970401294531216,,,,,,,,0.9502959870546879,,,
1,4507,6.31966,,,0.9932792472756949,,,,,,,,0.006720752724305122,,,
1,4508,4.18883,,,0.5164459091197161,,,,,,,,0.48355409088028384,,,
1,4509,2.31696,,,0.08155012361040619,,,,,,,,0.9184498763895939,,,
1,4510,17.0273,,,0.9850181928306441,,,,,,,,0.014981807169355876,,,
1,4511,14.981,,,1.0,,,,,,,,,,,
1,4512,14.8805,,,1.0,,,,,,,,,,,
1,4513,2.63709,,,1.0,,,,,,,,,,,
1,4514,4.86064,,,1.0,,,,,,,,,,,
1,4515,8.21952,,,1.0,,,,,,,,,,,
1,4516,7.51188,,,1.0,,,,,,,,,,,
1,4517,7.58111,,,1.0,,,,,,,,,,,
1,4518,6.7451,,,1.0,,,,,,,,,,,
1,4519,7.58991,,,1.0,,,,,,,,,,,
1,4520,4.15333,,,1.0,,,,,,,,,,,
1,4521,2.02609,,,1.0,,,,,,,,,,,
1,4522,3.95635,,,1.0,,,,,,,,,,,
1,4523,11.2837,,,0.990632751423405,,,,,,,,0.009367248576594983,,,
1,4524,3.86054,,,1.0,,,,,,,,,,,
1,4525,5.73375,,,1.0,,,,,,,,,,,
1,4526,9.04981,,,1.0,,,,,,,,,,,
1,4527,11.8868,,,0.6613512151880976,,,,,,,,0.3386487848119024,,,
1,4528,2.83642,,,0.34535144966299347,,,,,,,,0.6546485503370064,,,
1,4529,2.20242,,,0.5139613801181679,,,,,,,,0.48603861988183217,,,
1,4530,5.25571,,,0.020131177349178523,,,,,,,,0.9798688226508214,,,
1,4531,11.6996,,,0.4647874546397095,,,,,,,,0.5352125453602905,,,
1,4532,5.1532,,,0.06981330625280555,,,,,,,,0.9301866937471944,,,
1,4533,5.88886,,,0.06683455276174774,,,,,,,,0.9331654472382523,,,
1,4534,9.58743,,,,,,,,,,,1.0,,,
1,4535,18.8632,,,,,,,,,,,1.0,,,
1,4536,5.05477,,,,,,,,,,,1.0,,,
1,4537,6.84158,,,,,,,,,,,1.0,,,
1,4538,5.36639,,,0.9749470114455278,,,,,,,,0.025052988554472248,,,
1,4539,2.8989,,,1.0,,,,,,,,,,,
1,4540,2.58319,,,1.0,,,,,,,,,,,
1,4541,5.07476,,,1.0,,,,,,,,,,,
1,4542,6.66944,,,0.33355690964485485,,,,,,,,0.6664430903551453,,,
1,4543,8.17691,,,0.102890312769489,,,,,,,,0.897109687230511,,,
1,4544,4.31203,,,1.0,,,,,,,,,,,
1,4545,5.08257,,,1.0,,,,,,,,,,,
1,4546,6.14724,,,1.0,,,,,,,,,,,
1,4547,3.8824,,,1.0,,,,,,,,,,,
1,4548,2.25984,,,1.0,,,,,,,,,,,
1,4549,1.61722,,,1.0,,,,,,,,,,,
1,4550,2.13776,,,0.02137131101021567,,,,,,,,0.9786286889897844,,,
1,4551,3.44338,,,1.0,,,,,,,,,,,
1,4552,2.13693,,,1.0,,,,,,,,,,,
1,4553,3.07657,,,1.0,,,,,,,,,,,
1,4554,2.11272,,,1.0,,,,,,,,,,,
1,4555,2.75729,,,1.0,,,,,,,,,,,
1,4556,3.14627,,,1.0,,,,,,,,,,,
1,4557,4.9454,,,1.0,,,,,,,,,,,
1,4558,2.79409,,,1.0,,,,,,,,,,,
1,4559,10.5658,,,1.0,,,,,,,,,,,
1,4560,4.50916,,,1.0,,,,,,,,,,,
1,4561,4.4501,,,1.0,,,,,,,,,,,
1,4562,8.86479,,,0.5218172715252192,,,,,,,,0.4781827284747808,,,
1,4563,8.47213,,,,,,,,,,,1.0,,,
1,4564,2.56492,,,0.4346900456837033,,,,,,,,0.5653099543162967,,,
1,4565,9.442,,,,,,,,,,,1.0,,,
1,4566,9.99053,,,,,,,,,,,1.0,,,
1,4567,11.3711,,,,,,,,,,,1.0,,,
1,4568,8.96179,,,,,,,,,,,1.0,,,
1,4569,3.41422,,,1.0,,,,,,,,,,,
1,4570,5.62302,,,1.0,,,,,,,,,,,
1,4571,5.50318,,,1.0,,,,,,,,,,,
1,4572,4.46229,,,1.0,,,,,,,,,,,
1,4573,2.57169,,,1.0,,,,,,,,,,,
1,4574,4.86379,,,1.0,,,,,,,,,,,
1,4575,3.31828,,,1.0,,,,,,,,,,,
1,4576,2.12124,,,1.0,,,,,,,,,,,
1,4577,2.795,,,1.0,,,,,,,,,,,
1,4578,3.81255,,,1.0,,,,,,,,,,,
1,4579,4.38352,,,1.0,,,,,,,,,,,
1,4580,4.90356,,,1.0,,,,,,,,,,,
1,4581,3.27517,,,1.0,,,,,,,,,,,
1,4582,3.18504,,,1.0,,,,,,,,,,,
1,4583,4.98273,,,1.0,,,,,,,,,,,
1,4584,6.32895,,,1.0,,,,,,,,,,,
1,4585,6.45858,,,1.0,,,,,,,,,,,
1,4586,5.32072,,,1.0,,,,,,,,,,,
1,4587,7.09623,,,1.0,,,,,,,,,,,
1,4588,7.91649,,,1.0,,,,,,,,,,,
1,4589,6.76732,,,1.0,,,,,,,,,,,
1,4590,6.57408,,,1.0,,,,,,,,,,,
1,4591,3.68202,,,1.0,,,,,,,,,,,
1,4592,7.22054,,,1.0,,,,,,,,,,,
1,4593,6.87987,,,1.0,,,,,,,,,,,
1,4594,3.85767,,,1.0,,,,,,,,,,,
1,4595,5.39171,,,1.0,,,,,,,,,,,
1,4596,2.7333,,,1.0,,,,,,,,,,,
1,4597,3.00312,,,1.0,,,,,,,,,,,
1,4598,1.87302,,,1.0,,,,,,,,,,,
1,4599,2.14573,,,1.0,,,,,,,,,,,
1,4600,3.44574,,,1.0,,,,,,,,,,,
1,4601,4.37992,,,1.0,,,,,,,,,,,
1,4602,4.59899,,,1.0,,,,,,,,,,,
1,4603,5.20692,,,1.0,,,,,,,,,,,
1,4604,4.57202,,,1.0,,,,,,,,,,,
1,4605,6.31399,,,1.0,,,,,,,,,,,
1,4606,3.59549,,,1.0,,,,,,,,,,,
1,4607,2.01446,,,1.0,,,,,,,,,,,
1,4608,13.0674,,,0.10210253790605338,,,,,,,0.8978974620939466,,,,
1,4609,7.40524,,,0.7671398430938774,,,,,,,0.23286015690612255,,,,
1,4610,4.80765,,,1.0,,,,,,,,,,,
1,4611,8.70534,,,0.3207787117285833,,,,,,,0.6792212882714168,,,,
1,4612,8.14685,,,0.6085074494873095,,,,,,,0.3914925505126905,,,,
1,4613,6.12781,,,1.0,,,,,,,,,,,
1,4614,8.32756,,,0.26228030234040617,,,,,,,0.7377196976595939,,,,
1,4615,2.29926,,,1.0,,,,,,,,,,,
1,4616,8.36837,,,1.0,,,,,,,,,,,
1,4617,5.43215,,,1.0,,,,,,,,,,,
1,4618,8.94457,,,0.6348991069877046,,,,,,,0.3651008930122954,,,,
1,4619,3.90674,,,1.0,,,,,,,,,,,
1,4620,5.79542,,,0.9962783213855895,,,,,,,0.0037216786144105493,,,,
1,4621,4.77503,,,1.0,,,,,,,,,,,
1,4622,4.82977,,,1.0,,,,,,,,,,,
1,5051,12.2908,,,,0.017230427677222413,,,0.9827695723227775,,,,,,,
1,5059,44.6138,,,,0.9390113175750285,,,0.06098868242497141,,,,,,,
1,5062,43.757,,,,1.0,,,,,,,,,,
1,5063,48.6331,,,,1.0,,,,,,,,,,
1,5065,17.5086,,,,1.0,,,,,,,,,,
1,5066,16.0742,,,,1.0,,,,,,,,,,
1,5067,24.0737,,,,1.0,,,,,,,,,,
1,5069,14.8987,,,,1.0,,,,,,,,,,
1,5070,3.23217,,,,1.0,,,,,,,,,,
1,5071,36.8263,,,,1.0,,,,,,,,,,
1,5072,11.0838,,,1.0,,,,,,,,,,,
1,5074,21.6377,,,1.0,,,,,,,,,,,
1,5076,10.6003,,,4.075751779566189E-4,,,,,,,,0.9995924248220434,,,
1,5077,7.01272,,,0.8276803034642256,,,,,,,,0.1723196965357743,,,
1,5078,1.58178,,,1.0,,,,,,,,,,,
1,5079,14.3461,,,1.0,,,,,,,,,,,
1,5080,8.04133,,,1.0,,,,,,,,,,,
1,5081,4.63841,,,1.0,,,,,,,,,,,
1,5082,9.09379,,,0.9292978107359343,,,,,,,,0.07070218926406567,,,
1,5083,5.15961,,,0.5308379100707804,,,,,,,,0.46916208992921965,,,
1,5084,7.31573,,,0.019387453836312504,,,,,,,,0.9806125461636875,,,
1,5085,5.68561,,,,,,,,,,,1.0,,,
1,5086,9.97856,,,,,,,,,,0.011922124485362253,0.9880778755146378,,,
1,5087,11.9262,,,5.0838840874428054E-5,,,,,,,0.8550203355363497,0.14492882562277581,,,
1,5088,7.97199,,,0.2481629355007368,,,,,,,,0.7518370644992632,,,
1,5089,6.60411,,,0.016435211752553663,,,,,,,,0.9835647882474463,,,
1,5090,4.71221,,,,,,,,,,0.35337075940611573,0.6466292405938843,,,
1,5091,4.55608,,,0.01960490746516947,,,,,,,0.1129715117488043,0.8674235807860262,,,
1,5092,4.63207,,,0.04563975846438332,,,,,,,0.354260419905415,0.6000998216302017,,,
1,5093,5.08532,,,0.08649704124372103,,,,,,,0.26302374457809774,0.6504792141781812,,,
1,5094,11.8312,,,0.03477035423739672,,,,,,,0.8946864390493884,0.07054320671321507,,,
1,5095,11.1255,,,,,,,,,,1.0,,,,
1,5096,31.8477,,,,,,,,,,1.0,,,,
1,5098,6.62016,,,0.41954499928459016,,,,,,,,0.5804550007154099,,,
1,5099,9.24319,,,0.562414693429191,,,,,,,,0.43758530657080896,,,
1,5100,7.93806,,,1.0,,,,,,,,,,,
1,5101,5.4267,,,0.1998966509315382,,,,,,,,0.8001033490684618,,,
1,5102,6.73015,,,0.7772095433347601,,,,,,,0.22279045666523983,,,,
1,5103,7.9263,,,,,,,,,,,1.0,,,
1,5104,9.19174,,,0.15088256031138034,,,,,,,0.8491174396886197,,,,
1,5105,8.70253,,,,,,,,,,,1.0,,,
1,5106,12.5051,,,1.0,,,,,,,,,,,
1,5107,2.98037,,,0.1441158521080201,,,,,,,1.1442811371611654E-4,0.8557697197782638,,,
1,5108,5.07018,,,0.10032362459546924,,,,,,,0.10427737542695276,0.795398999977578,,,
1,5109,79.683,,,,,,,,,,1.0,,,,
1,5110,10.6904,,,0.20425678238582592,,,,,,,0.7957432176141742,,,,
1,5111,12.3952,,,0.11767871009556877,,,,,,,0.8823212899044313,,,,
1,5112,3.61783,,,0.8678796639641337,,,,,,,,0.13212033603586618,,,
1,5113,4.11207,,,0.03089258559513388,,,,,,,,0.9691074144048661,,,
1,5114,2.93063,,,,,,,,,,,1.0,,,
1,5115,2.52426,,,,,,,,,,,1.0,,,
1,5116,8.048,,,0.4265947279464037,,,,,,,,0.5734052720535964,,,
1,5117,5.32366,,,0.4869992172489859,,,,,,,,0.513000782751014,,,
1,5118,7.13879,,,0.226354811830953,,,,,,,,0.7736451881690469,,,
1,5119,9.36669,,,0.6654503529602135,,,,,,,,0.33454964703978646,,,
1,5120,7.07404,,,0.5705790012269019,,,,,,,0.4294209987730982,,,,
1,5121,2.04307,,,0.12841960791587068,,,,,,,,0.8715803920841293,,,
1,5122,2.20831,,,1.0,,,,,,,,,,,
1,5123,6.56225,,,0.8521192240388559,,,,,,,0.1478807759611442,,,,
1,5124,5.12105,,,,,,,,,,,1.0,,,
1,5125,7.69818,,,0.39112095484188514,,,,,,,,0.608879045158115,,,
1,5126,2.6357,,,,,,,,,,,1.0,,,
1,5127,5.47107,,,0.06843869466452436,,,,,,,,0.9315613053354757,,,
1,5128,2.78925,,,,,,,,,,,1.0,,,
1,5129,4.52611,,,0.5579257572459522,,,,,,,,0.44207424275404794,,,
1,5130,3.37654,,,0.7325153236489369,,,,,,,,0.2674846763510631,,,
1,5131,4.07031,,,1.0,,,,,,,,,,,
1,5132,6.38661,,,1.0,,,,,,,,,,,
1,5133,5.02688,,,1.0,,,,,,,,,,,
1,5134,6.84979,,,1.0,,,,,,,,,,,
1,5135,7.66704,,,1.0,,,,,,,,,,,
1,5136,5.48932,,,1.0,,,,,,,,,,,
1,5137,7.3903,,,1.0,,,,,,,,,,,
1,5138,3.70115,,,1.0,,,,,,,,,,,
1,5139,4.25226,,,0.07229656290647331,,,,,,,,0.9277034370935268,,,
1,5140,10.9787,,,0.7437435295741596,,,,,,,,0.2562564704258403,,,
1,5141,7.82928,,,0.7435143021674644,,,,,,,,0.2564856978325356,,,
1,5142,3.91766,,,,,,,,,,,1.0,,,
1,5143,7.31911,,,0.0064649371622600895,,,,,,,,0.99353506283774,,,
1,5144,3.20906,,,,,,,,,,,1.0,,,
1,5145,5.32293,,,0.8563099331525105,,,,,,,,0.14369006684748947,,,
1,5146,3.39797,,,0.002286313347608851,,,,,,,,0.9977136866523911,,,
1,5147,5.1496,,,,,,,,,,,1.0,,,
1,5148,6.69069,,,9.059971347840615E-5,,,,,,,,0.9999094002865215,,,
1,5149,4.79319,,,,,,,,,,,1.0,,,
1,5150,5.83204,,,,,,,,,,,1.0,,,
1,5151,5.61137,,,,,,,,,,,1.0,,,
1,5152,3.63709,,,0.3422739066554128,,,,,,,,0.6577260933445872,,,
1,5153,5.14543,,,0.5745550409060449,,,,,,,,0.425444959093955,,,
1,5154,2.83245,,,0.9980326025857224,,,,,,,,0.0019673974142776834,,,
1,5155,5.85472,,,0.7866790931272613,,,,,,,,0.21332090687273877,,,
1,5156,5.9407,,,0.9446989027813217,,,,,,,,0.05530109721867824,,,
1,5157,2.75979,,,1.0,,,,,,,,,,,
1,5158,4.23933,,,1.0,,,,,,,,,,,
1,5159,5.4324,,,1.0,,,,,,,,,,,
1,5160,8.00701,,,1.0,,,,,,,,,,,
1,5161,3.59564,,,1.0,,,,,,,,,,,
1,5162,5.06879,,,1.0,,,,,,,,,,,
1,5163,6.77198,,,1.0,,,,,,,,,,,
1,5164,4.31221,,,1.0,,,,,,,,,,,
1,5165,5.23633,,,1.0,,,,,,,,,,,
1,5166,4.04721,,,1.0,,,,,,,,,,,
1,5167,8.31168,,,1.0,,,,,,,,,,,
1,5168,5.68131,,,1.0,,,,,,,,,,,
1,5169,5.15984,,,,,,,,,,,1.0,,,
1,5170,3.74901,,,0.013370794465724072,,,,,,,,0.9866292055342759,,,
1,5171,4.10315,,,,,,,,,,,1.0,,,
1,5172,4.49816,,,,,,,,,,,1.0,,,
1,5173,2.89729,,,,,,,,,,,1.0,,,
1,5174,4.01848,,,0.17013672795851015,,,,,,,,0.8298632720414898,,,
1,5175,2.62337,,,,,,,,,,,1.0,,,
1,5176,2.39358,,,0.8315096042692678,,,,,,,,0.16849039573073213,,,
1,5177,2.2967,,,1.0,,,,,,,,,,,
1,5178,5.72599,,,1.0,,,,,,,,,,,
1,5179,7.39371,,,1.0,,,,,,,,,,,
1,5180,3.5978,,,1.0,,,,,,,,,,,
1,5181,5.85778,,,1.0,,,,,,,,,,,
1,5182,3.19214,,,1.0,,,,,,,,,,,
1,5183,3.6849,,,,,,,,,,,1.0,,,
1,5184,10.6287,,,0.24722763027463396,,,,,,,,0.752772369725366,,,
1,5185,4.96903,,,,,,,,,,,1.0,,,
1,5186,9.69367,,,0.04748294265996755,,,,,,,,0.9525170573400324,,,
1,5187,5.633,,,0.9507579323980793,,,,,,,,0.04924206760192071,,,
1,5188,4.41271,,,0.08296920739297273,,,,,,,,0.9170307926070272,,,
1,5189,3.59147,,,0.04476288964396513,,,,,,,,0.9552371103560349,,,
1,5190,5.66469,,,0.02391368330925244,,,,,,,,0.9760863166907476,,,
1,5191,2.95294,,,1.0,,,,,,,,,,,
1,5192,8.12461,,,0.012764905604059396,,,,,,,,0.9872350943959406,,,
1,5193,7.49414,,,,,,,,,,,1.0,,,
1,5194,3.8807,,,1.0,,,,,,,,,,,
1,5195,4.12573,,,1.0,,,,,,,,,,,
1,5196,4.92403,,,0.6369184122635556,,,,,,,,0.36308158773644444,,,
1,5197,6.47008,,,0.16686381523470437,,,,,,,,0.8331361847652956,,,
1,5198,3.20096,,,,,,,,,,,1.0,,,
1,5199,4.19108,,,,,,,,,,,1.0,,,
1,5200,2.75075,,,,,,,,,,,1.0,,,
1,5201,4.6723,,,,,,,,,,,1.0,,,
1,5202,5.08371,,,,,,,,,,,1.0,,,
1,5203,5.91401,,,,,,,,,,,1.0,,,
1,5204,4.13354,,,0.5909253435772371,,,,,,,,0.40907465642276275,,,
1,5205,4.72725,,,0.28036109418593463,,,,,,,,0.7196389058140654,,,
1,5206,3.7044,,,1.0,,,,,,,,,,,
1,5207,5.14207,,,0.6967640187776819,,,,,,,,0.303235981222318,,,
1,5208,5.55781,,,0.9373077945899505,,,,,,,,0.06269220541004956,,,
1,5209,4.32457,,,1.0,,,,,,,,,,,
1,5210,5.39062,,,1.0,,,,,,,,,,,
1,5211,8.58072,,,1.0,,,,,,,,,,,
1,5212,4.78722,,,1.0,,,,,,,,,,,
1,5213,7.01955,,,0.3216001727581925,,,,,,,,0.6783998272418075,,,
1,5214,5.28616,,,1.0,,,,,,,,,,,
1,5215,7.94509,,,1.0,,,,,,,,,,,
1,5216,9.98558,,,1.0,,,,,,,,,,,
1,5217,5.89491,,,1.0,,,,,,,,,,,
1,5218,4.26018,,,1.0,,,,,,,,,,,
1,5219,2.48565,,,1.0,,,,,,,,,,,
1,5220,1.51924,,,1.0,,,,,,,,,,,
1,5221,4.68491,,,1.0,,,,,,,,,,,
1,5222,2.45685,,,1.0,,,,,,,,,,,
1,5223,5.5113,,,1.0,,,,,,,,,,,
1,5224,3.97524,,,1.0,,,,,,,,,,,
1,5225,2.59859,,,1.0,,,,,,,,,,,
1,5226,3.05566,,,1.0,,,,,,,,,,,
1,5227,3.36997,,,,,,,,,,,1.0,,,
1,5228,5.18327,,,,,,,,,,,1.0,,,
1,5229,8.38432,,,0.11324226095761605,,,,,,,,0.886757739042384,,,
1,5230,2.17621,,,0.7819429686275193,,,,,,,,0.21805703137248067,,,
1,5231,6.21251,,,1.0,,,,,,,,,,,
1,5232,6.25324,,,1.0,,,,,,,,,,,
1,5233,6.98775,,,1.0,,,,,,,,,,,
1,5234,2.93767,,,1.0,,,,,,,,,,,
1,5235,0.954454,,,1.0,,,,,,,,,,,
1,5236,1.99556,,,1.0,,,,,,,,,,,
1,5237,1.618,,,1.0,,,,,,,,,,,
1,5238,11.2119,,,0.7069577504783413,,,,,,,,0.29304224952165886,,,
1,5239,5.76146,,,1.0,,,,,,,,,,,
1,5240,3.61879,,,1.0,,,,,,,,,,,
1,5241,6.1106,,,0.4188342698371352,,,,,,,,0.5811657301628649,,,
1,5242,2.6141,,,0.9736029571646011,,,,,,,,0.026397042835399,,,
1,5243,3.87341,,,,,,,,,,,1.0,,,
1,5244,5.91925,,,,,,,,,,,1.0,,,
1,5245,2.73367,,,1.0,,,,,,,,,,,
1,5246,1.16283,,,1.0,,,,,,,,,,,
1,5247,2.84553,,,1.0,,,,,,,,,,,
1,5248,1.79573,,,1.0,,,,,,,,,,,
1,5249,6.87097,,,0.7687815369344032,,,,,,,,0.23121846306559685,,,
1,5250,4.27635,,,1.0,,,,,,,,,,,
1,5251,6.42924,,,1.0,,,,,,,,,,,
1,5252,8.53217,,,1.0,,,,,,,,,,,
1,5253,8.56449,,,1.0,,,,,,,,,,,
1,5254,6.19716,,,1.0,,,,,,,,,,,
1,5255,3.0839,,,1.0,,,,,,,,,,,
1,5256,6.99294,,,0.9206841996900837,,,,,,,,0.07931580030991625,,,
1,5257,5.70714,,,0.8156766158585161,,,,,,,,0.18432338414148391,,,
1,5258,4.03847,,,0.3941770892952646,,,,,,,,0.6058229107047354,,,
1,5259,6.48236,,,,,,,,,,,1.0,,,
1,5260,3.19738,,,,,,,,,,,1.0,,,
1,5261,5.64149,,,,,,,,,,,1.0,,,
1,5262,2.05085,,,,,,,,,,,1.0,,,
1,5263,11.3675,,,,,,,,,,,1.0,,,
1,5264,3.71102,,,,,,,,,,,1.0,,,
1,5266,2.92859,,,,,,,,,,,1.0,,,
1,5267,6.20119,,,,,,,,,,,1.0,,,
1,5268,12.7403,,,0.007365759333630819,,,,,,,,0.9926342406663692,,,
1,5269,3.90242,,,1.0,,,,,,,,,,,
1,5270,5.93386,,,1.0,,,,,,,,,,,
1,5271,2.68283,,,1.0,,,,,,,,,,,
1,5272,3.56512,,,1.0,,,,,,,,,,,
1,5273,1.46638,,,1.0,,,,,,,,,,,
1,5274,3.88845,,,1.0,,,,,,,,,,,
1,5275,10.2324,,,1.0,,,,,,,,,,,
1,5276,2.25359,,,1.0,,,,,,,,,,,
1,5277,8.53976,,,1.0,,,,,,,,,,,
1,5278,4.73262,,,1.0,,,,,,,,,,,
1,5279,3.74828,,,1.0,,,,,,,,,,,
1,5280,9.85307,,,1.0,,,,,,,,,,,
1,5281,5.30626,,,1.0,,,,,,,,,,,
1,5282,5.05782,,,1.0,,,,,,,,,,,
1,5283,5.75805,,,1.0,,,,,,,,,,,
1,5284,6.23045,,,1.0,,,,,,,,,,,
1,5285,8.56666,,,1.0,,,,,,,,,,,
1,5286,10.3234,,,1.0,,,,,,,,,,,
1,5287,21.309,,,1.0,,,,,,,,,,,
1,5288,18.5643,,,1.0,,,,,,,,,,,
1,5289,10.7676,,,1.0,,,,,,,,,,,
1,5290,18.9775,,,1.0,,,,,,,,,,,
1,5291,8.26716,,,1.0,,,,,,,,,,,
1,5292,4.11482,,,1.0,,,,,,,,,,,
1,5293,2.55949,,,1.0,,,,,,,,,,,
1,5294,3.53627,,,1.0,,,,,,,,,,,
1,5327,7.00427,,,1.0,,,,,,,,,,,
1,5328,9.0053,,,1.0,,,,,,,,,,,
1,5329,7.2004,,,1.0,,,,,,,,,,,
1,5353,5.97096,,,1.0,,,,,,,,,,,
1,5378,13.978,,,1.0,,,,,,,,,,,
1,5381,5.27307,,,1.0,,,,,,,,,,,
1,5382,3.0813,,,1.0,,,,,,,,,,,
1,5385,34.8062,,,0.9967173610891917,,,,,,,,0.0032826389108082175,,,
1,5397,14.2693,,,1.0,,,,,,,,,,,
1,5398,10.3822,,,1.0,,,,,,,,,,,
1,5399,9.07989,,,1.0,,,,,,,,,,,
1,5400,14.3048,,,1.0,,,,,,,,,,,
1,5401,23.0701,,,0.14223473962524444,,,,,,,,0.8577652603747555,,,
1,5402,7.09077,,,1.0,,,,,,,,,,,
1,5403,15.3307,,,1.0,,,,,,,,,,,
1,5404,20.3284,,,0.7859464880200121,,,,,,,,0.21405351197998798,,,
1,5405,10.2638,,,0.328462867777384,,,,,,,,0.6715371322226161,,,
1,5406,9.07416,,,,,,,,,,,1.0,,,
1,5407,4.64216,,,,,,,,,,,1.0,,,
1,5408,5.84062,,,1.0,,,,,,,,,,,
1,5409,6.08685,,,0.7797906326481048,,,,,,,,0.22020936735189534,,,
1,5410,4.19484,,,,,,,,,,,1.0,,,
1,5411,8.52641,,,,,,,,,,,1.0,,,
1,5412,7.7629,,,1.0,,,,,,,,,,,
